Twigjack Sack (Moderate),"You gain a +1 item bonus to attack rolls. The bomb deals 2d6 piercing damage, 3 persistent bleed damage, and 2 piercing splash damage."
Twigjack Sack (Greater),"You gain a +2 item bonus to attack rolls. The bomb deals 3d6 piercing damage, 4 persistent bleed damage, and 3 piercing splash damage."
Twigjack Sack (Major),"You gain a +3 item bonus to attack rolls. The bomb deals 4d6 piercing damage, 5 persistent bleed damage, and 4 piercing splash damage."
Ember Dust,"This handful of gritty black dust glows faintly, like old coals, but is cool to the touch. When  ember dust  is sprinkled upon the ground or a flat …"
Mad Mammoth's Juke,"This small, fragile tusk came from a very young mammoth. It's filled with ice-cold glacial water and capped with a carved piece of ivory. When you …"
Mudlily,"This golden flower grows amid filthy ponds or puddles, its spotless yellow petals sharply contrasting its soiled surroundings. You can pin a  mudlily …"
Raven Band,"This armband is woven from overlapping raven feathers, including one large feather from a  kadlaka . As long as you wear it, you understand what …"
Broken Tusk Pendant,The followers of the Broken Tusk have passed down their custom of crafting and gifting these small ivory necklaces for generations. They're typically …
Broken Tusk Pendant (Greater),"The pendant grants a +2 item bonus to Nature checks (+3 to Command an Animal of the type depicted by the pendant). Once per day, when you use the  …"
Battering Snare,"This snare consists of a flat rock or metal plate held in place with a spring or flexible branch. When triggered, the flat object swings wide and …"
Dream Pollen Snare,"This simple trap is made of taut twigs that, when triggered, snap down on a pollen-filled sac of a peculiar flower. When inhaled, the pollen imparts …"
Hoof Stakes Snare,"This snare consists of several narrow, sharpened stakes, each over a foot long, clustered together and pointing upward. The snare is patently obvious …"
Poison Barbs Snare,"You set several barbed animal spines or wooden stakes in the ground, each tipped with poison from a venomous animal or toxic plant. The snare deals …"
Primordial Flame,"Created by the Kellid goddess  Sister Cinder  to lead her believers out of the Age of Darkness, this hand-held lamp is constructed from animal bone, …"
Mud Bomb (Lesser),The bomb deals 1d6 bludgeoning damage and 1 bludgeoning splash damage.
Mud Bomb (Moderate),You gain a +1 item bonus to attack rolls. The bomb deals 2d6 bludgeoning damage and 2 bludgeoning splash damage.
Mud Bomb (Greater),You gain a +2 item bonus to attack rolls. The bomb deals 3d6 bludgeoning damage and 3 bludgeoning splash damage.
Mud Bomb (Major),You gain a +3 item bonus to attack rolls. The bomb deals 4d6 bludgeoning damage and 4 bludgeoning splash damage.
Pernicious Spore Bomb (Lesser),"The bomb deals 1 poison damage, 1d4 persistent piercing damage, and 1 poison splash damage. Except on a critical failure, one square of the target …"
Pernicious Spore Bomb (Moderate),"You gain a +1 item bonus to attack rolls. The bomb deals 2 poison damage, 2d4 persistent piercing damage, and 2 poison splash damage. Except on a …"
Pernicious Spore Bomb (Greater),"You gain a +2 item bonus to attack rolls. The bomb deals 3 poison damage, 3d4 persistent piercing damage, and 3 poison splash damage. Except on a …"
Pernicious Spore Bomb (Major),"You gain a +3 item bonus to attack rolls. The bomb deals 4 poison damage, 4d4 persistent piercing damage, and 4 poison splash damage. Except on a …"
Quickmelt Slick (Lesser),"Lesser quickmelt slick melts ice and snow up to 1 foot in depth in one 5-foot square, or melts the ice covering a Small or smaller object. The slick …"
Quickmelt Slick (Moderate),"Moderate quickmelt slick melts ice and snow up to 2 feet in depth in two adjacent 5-foot squares, or melts the ice covering a Medium or smaller …"
Quickmelt Slick (Greater),Greater quickmelt slick melts ice and snow up to 5 feet in depth in a 10-foot-square area or melts the ice covering a Large or smaller object. The …
Water Bomb (Lesser),The bomb deals 1 nonlethal bludgeoning damage and 1 nonlethal bludgeoning splash damage.
Water Bomb (Moderate),You gain a +1 item bonus to attack rolls. The bomb deals 1d4 nonlethal bludgeoning damage and 2 nonlethal bludgeoning splash damage.
Water Bomb (Greater),You gain a +2 item bonus to attack rolls. The bomb deals 2d4 nonlethal bludgeoning damage and 3 nonlethal bludgeoning splash damage. Except on a …
Water Bomb (Major),You gain a +3 item bonus to attack rolls. The bomb deals 3d4 nonlethal bludgeoning damage and 4 nonlethal bludgeoning splash damage. Except on a …
Winterstep Elixir (Minor),The duration is 1 minute.
Winterstep Elixir (Lesser),The duration is 10 minutes.
Winterstep Elixir (Moderate),The duration is 1 hour.
Winterstep Elixir (Greater),The duration is 8 hours.
Irritating Thorn Snare,"You dip thorns, spines, or pine needles in a mild toxin that causes skin irritation and swelling, then lash them together into a ball. When a …"
Smoke Screen Snare (Lesser),The smoke fills the snare's square and all adjacent squares.
Smoke  Screen Snare (Greater),The smoke fills a 20-foot burst centered on the snare's square.
Blessed Ampoule,"This small glass vial contains a drop of   holy water  . When activated, the weapon's physical damage for the Strike becomes good damage."
Malleable Clay,"This small lump of clay is malleable and can be molded into innumerable shapes and forms. When affixed, the clay takes on the appearance of the …"
Merciful Charm,"This small limestone pendant is typically carved in the shape of clasped hands. When activated, the affixed weapon gains the  nonlethal  trait for …"
Runescribed Disk,"This decorative silver disk is inscribed with magical runes, similar in appearance to a miniature teleportation circle but with the runes indicating …"
Metuak's Pendant,This black quartz pendant carved in the shape of an  angel's  feather hangs from a leather cord worn around the neck. Once worn by Metuak of the …
Ancestral Embrace,This brightly colored  +4  major resilient   leather armor   is inscribed with a spiral that has no end or beginning. Though it is a symbol of the …
Halcyon Heart,This shekere features carved prayers barely visible under a fine silk net of colorful beads. The handheld percussion instrument grants a +3 item …
"Shadowed Scale, the Jungle Secret","This gold-inlaid wooden mask depicts the reptilian visage of a  mokele-mbembe , a jungle predator seen by the Mwangi as embodiments of nature's …"
Mammoth Bow,"This heavy, 12-foot-tall  +2  striking   composite longbow   is fashioned from mammoth tusks lashed together. Due to its great size, you can attack …"
Bottled Sunlight (Lesser),"The bomb deals 1d4 positive damage and 1 positive  splash  damage, as well as 1d4 additional fire damage. As normal, positive damage harms only  …"
Bottled Sunlight (Moderate),"The bomb deals 2d4 positive damage, 2 positive splash damage, and 2d4 additional fire damage."
Bottled Sunlight (Greater),"The bomb deals 3d4 positive damage, 3 positive splash damage, and 3d4 additional fire damage."
Bottled Sunlight (Major),"The bomb deals 4d4 positive damage, 4 positive splash damage, and 4d4 additional fire damage."
Dawnlight,This shining symbol of  Sarenrae  depicts the goddess with her arms held wide. In the center of the symbol is a crystal reliquary with a perfect …
Dawnlight (Greater),"Whenever you successfully counteract magical darkness while holding this symbol, the clash of magic unleashes a momentary flash of light. Creatures …"
Dawnlight (Major),"A  major dawnlight  creates a flash of light like a  greater dawnlight , but the DC is 28. Change the list of spells to  5th-level versions of  …"
Ectoplasmic Tracer,"This sticky, fluorescing substance, stored in an atomizing nozzle, sprays all creatures within a 15-foot cone when released. This marks any  …"
Feast of Hungry Ghosts,"This lavish meal with meats, fresh and dried fruits, grains, and wine smells absolutely scrumptious, especially to  undead . It comes complete with …"
Banquet of Hungry Ghosts,This feast feeds up to 4 willing undead.
Final Rest,This  +3  greater disrupting   greater striking   silver   longsword   is made from the purest silver. The blade is carefully etched to depict a vast …
Grim Ring,"This golden ring is sculpted with the visage of a grinning skull on the side. While wearing the ring, you can attempt to detect the presence of  …"
Lady's Spiral,This  +1  disrupting   striking   whip   has a single strip of anointed leather wrapped around its hilt in a spiral pattern. The handle of the whip …
Life Salt,This crystal vial contains salts blessed by channeling life-giving energies into waters purified by holy fire. You can activate this vial by throwing …
Peachwood Branch,"Peachwood, often cultivated by  Pharasma  priests, can ward against  undead —even  incorporeal  ones. However, the wood loses its magical properties …"
Peachwood Lumber,"Peachwood, often cultivated by  Pharasma  priests, can ward against  undead —even  incorporeal  ones. However, the wood loses its magical properties …"
Peachwood Object (Standard-Grade),"Peachwood, often cultivated by  Pharasma  priests, can ward against  undead —even  incorporeal  ones. However, the wood loses its magical properties …"
Peachwood Object (High-Grade),"Peachwood, often cultivated by  Pharasma  priests, can ward against  undead —even  incorporeal  ones. However, the wood loses its magical properties …"
Peachwood Weapon (Standard-Grade),Peachwood weapons have a particularly auburn tinge to them when under direct sunlight. Peachwood is treated as  darkwood  for any  undead  creatures' …
Peachwood Weapon (High-Grade),Peachwood weapons have a particularly auburn tinge to them when under direct sunlight. Peachwood is treated as  darkwood  for any  undead  creatures' …
Undead Detection Dye,The liquid in this test tube is as clear as water. You can drop in a sample collected from the environment or a creature to reveal what kind of  …
Soul Cage,"As you  Craft  your  soul cage , you trap your soul within it, an integral part of the complicated process of becoming a  lich . When you're …"
Lady's Chalice,"This silver chalice bears the symbol of  Pharasma , a swirling cloud that transforms into a flight of whippoorwills that encircle the top. The …"
Blaze,"This acrid blend of black powder, honey, saltpeter, sulfur, and stranger ingredients sees plenty of use in the Mana Wastes, where magical …"
Searing Suture (Lesser),The flat check DC is 15.
Searing Suture (greater),The flat check DC is 5.
War Blood Mutagen (Lesser),"The item bonus is +1, the DC to remove the weapon is 25, and the duration is 1 minute."
War Blood Mutagen (Moderate),"The item bonus is +2, the DC to remove the weapon is 30, and the duration is 10 minutes."
War Blood Mutagen (Greater),"The item bonus is +3, the DC to remove the weapon is 40, and the duration is 1 hour."
War Blood Mutagen (Major),"The item bonus is +4, the DC to remove the weapon is 50, and the duration is 1 hour."
Horn of the Sun Aurochs,A horn of the sun aurochs grants a +2 item bonus to  Performance  checks when played as an instrument. 
Hollowed Hilt,A hollowed hilt is a weapon modification that allows a pommel to be detached and its hilt meticulously hollowed out to create a small compartment …
Knight's Maintenance Kit,"This set of gear contains a repair kit, cloth rolls for storing or covering equipment, and specialized mixtures developed by the Knights of Lastwall …"
Knight's Standard,"This cloth flag or banner, no larger than a few feet long, bears the symbol or heraldry of a deity, knightly house, nation, or similar organization. …"
Knight's Tabard,"This cloth vestment features the heraldry or symbol associated with an entity (such as a deity, kingdom, or organization). Knights typically wear it …"
Portable Altar,This travel-ready kit contains a small altar featuring a deity's iconography. The altar's top can be lifted to reveal a compartment for materials of …
Traveler's Cloak,These cloaks are designed to accommodate long treks through various climates. Traveler's cloaks for hot climates might be bleached white and created …
War Saddle,Each war saddle is specifically fitted to a mount's body type and has numerous straps that can secure you on your mount. You remain mounted even if …
Parade Armor,Parade armor is an armor adjustment that creates a set of pseudo-decorative armor to wear during noncombat functions. Any medium or heavy armor can …
Throwing Shield,"These special straps and weightings fit over a shield or buckler, but not a tower shield. They are designed to let you doff and throw the shield in …"
Armor of the Holy Warrior,"Based on the armors used by the holy warriors who served under General Arnisant in the Shining Crusade, this well-polished  +2  greater resilient   …"
Anointing Oil,"Carried by many Knights of Lastwall, this amber-colored, fragrant-smelling oil is meant to prevent those who fall in battle from rising as  undead . …"
Anointing Oil (Greater),Applying the oil casts 5th-level  gentle repose . The funerary rites of the Knights of Lastwall sometimes include using this type of oil on their …
Banner of the Restful,"Carried by knights who expect to spend the night in the open, this simple-looking banner is accompanied by a long cross pole from which it hangs. …"
Barding Saddle,This saddle is covered with well-polished metal plates on the outside and adjusts itself to fit any mount. 
Busine of Divine Reinforcement,"This long, straight, trumpet-like instrument is made of well-polished brass and adorned with imagery of angels fighting demons or religious symbols. …"
Called (Weapon Rune),A  called  weapon can be teleported to its owner's hand.  
Camp Shroud (Minor),Knights make use of this magically treated powder to help hide their camps while traveling through the Gravelands or other dangerous regions. When …
Camp Shroud (Lesser),"The mist enshrouds a 15-foot emanation, and the DC is 23."
Camp Shroud (Moderate),"The mist enshrouds a 20-foot emanation, and the DC is 27."
Camp Shroud (Greater),"The mist enshrouds a 25-foot emanation, and the DC is 30."
Camp Shroud (Major),"The mist enshrouds a 30-foot emanation, and the DC is 35."
Campaign Stable,"Used to facilitate the care of mounts during long campaigns or when it's necessary to move camp frequently, this object appears to be a simple, worn …"
Detector Stone,"During their journeys across the Gravelands, the Knights of Lastwall found several smoky, gemstone-like objects that knights refer to as  detector …"
Ghost Oil,"The vials containing this translucent, unsubstantial oil are always cold to the touch. Applying ghost oil to a melee weapon you're wielding or …"
Guardian Shield,"A guardian shield is a  steel shield  (Hardness 9, HP 36, BT 18) engraved with the symbol of a good deity. "
Knight Captain's Lance,The appearance of this beautifully crafted  +2  disrupting   greater striking   lance   changes to match the armor of its wielder. It has a cloth …
Shining Shield,"Kalabrynne Iomedar commissioned the first of these shields, which have become some of the Shining Sentinels' most valued equipment, replicated among …"
Swiftmount Saddle,"This sturdy leather saddle was designed to improve communication between mount and rider, allowing even inexperienced knights to command their mounts …"
Undead Compendium,"The best minds among the Magaambyan, Iomedaean, and Pharasmin Knights of Lastwall joined together to create these small, leather-bound journals. …"
Undead Scourge,An undead scourge is a  +1  striking   disrupting   dagger   with a bluish-white metal blade that emits a faint glow. These used to be weapons of  …
Whistle of Calling,A  whistle of calling  appears to be a simple brass whistle. It changes slightly in appearance depending on the type of creature to which it's …
Pyronite,A stick of pyronite is a devastating explosive that fills an area with fire and concussive force when it detonates— as long as its fuse has been lit! …
Alchemical Fuse,"An alchemical fuse is a length of treated cord that can be used to time the detonation of an  alchemical bomb  or a stick of pyronite, or simply as a …"
Alchemist's Damper,"A glass tube of mercury is contained within this golden clasp that's fitted in front of a firearm's trigger. On the triggering Strike, the mercury …"
Dupe's Gold Nugget,"This nugget of gold and lead amalgam is attached to the weapon by thick, twisted wire or chain. When activated, the target's limbs become like lead …"
Golden Branding Iron,"You harmlessly place your unique magical sigil, which is about 1 square inch in size, anywhere on the target creature, as long as the location is …"
Golden Branding Iron (Greater),Your arcane sigil fades naturally over the course of a year.
Golden Branding Iron (Major),Your arcane sigil never fades naturally.
Golden-Cased Bullet (Standard),"The magic-infused metal of this bullet's golden casing allows it to curve just a bit in flight once the bullet has been fired, allowing you to ignore …"
Golden-Cased Bullet (Greater),You ignore the bonus to AC granted to a target in standard or lesser cover.
Golden-Cased Bullet (Major),"You ignore the bonus to AC granted to a target in greater, standard, or lesser cover."
Golden Silencer (Standard),"The Golden Gunners are dreaded for their use of their  golden silencers , which they put to good use in clandestine raids. They silence both the loud …"
Golden Silencer (Greater),"The save DC is 27, and the silence effect on the target creature lasts for up to 1 minute. The silenced creature can attempt a new Fortitude save at …"
Golden Spur,This  golden spur  is affixed to a weapon by a braided leather cord. You teleport to a space you can see within 10 feet of the target. You must have …
Liquid Gold,You draw the attached weapon as a free action instead of as a reaction.
Liquid Gold (Greater),You load the weapon as you draw it.
Gyroscopic Stabilizer,"A  gyroscopic stabilizer  appears as a gold disk suspended within three rotating golden bands inside a gilded case, itself attached to a set of …"
Harpoon Bolt,This iron spike can be fitted into the barrel of a two-handed  firearm  that doesn't have the  scatter  property with an Interact action. The spike …
Jax,Jax was a caravan guard who died defending her charges from a pack of Lamashtan cultists in the Spellscar Desert. Her spirit of fury and hopelessness …
Lodestone Pellet,"These round, black pellets are made from magically enhanced magnetic lodestone. They can be loaded into an  air repeater  or  long air repeater . …"
Smogger,Some mutants savor the acrid smog of Alkenstar and the Gunworks. A  smogger  recreates this pollution by sucking in clean air and spewing it back out …
Thunder Helm,"The creator of the original  thunder helm  tried and failed time and again to craft a reliable, helmet-mounted firearm that enabled hands-free …"
Containment Contraption,"This heavy, mechanized brass suit is studded with pistons, gears, dials, and gauges and topped with a front-facing thick glass porthole. The suit is …"
Metronomic Hammer,A polished brass metronome ticks rhythmically within the haft of this  +1  striking   gnome hooked hammer  . Gnome adherents of  Brigh  often attempt …
Winder's Ring,"This ring contains dozens of minute, interlocking bronze gears that buzz incessantly. The ring grants you a +1 item bonus to all  Crafting  checks to …"
Hex Blaster,"This  +2  striking   fearsome   arquebus   is composed of warped and twisted wood engraved with eerie runes. When the weapon fires, the blast …"
Lawbringer's Lasso,"This enchanted lasso is a  net  that can be used to  Grapple  creatures up to 30 feet away, requires a DC 18  Athletics  check to  Force Open , and …"
Redeemer's Pistol,This  +2  striking   dueling pistol   is fashioned from silvery steel that glistens with a radiant light. You can choose to make a  nonlethal  attack …
Blast Lance,"This weapon is a long  +1  lance   with a muzzle built into the pointed tip, allowing the user to fire the chamber after a successful melee attack. A …"
Blast Lance (Greater),A  greater blast lance  is a  +1  striking  lance  whose blast deals 3d8 fire damage instead of 2d8 fire damage. The Fortitude save DC is 24.
Blast Suit,"Crafted from heavy steel plating and riveted together with cunning precision, this suit of  +1  resilient   full plate   is specifically designed to …"
Erraticannon,This  +1  striking   hand cannon   is festooned with so many add-ons and modifications it's barely recognizable as a firearm. A large hopper at the …
Reducer Round,This bullet is fashioned from a rubbery substance and stamped with the image of a diminutive ant twitching in surprise. The bullet deals no damage on …
Star Grenade (Lesser),The bomb deals 1d8 fire damage and 1 splash damage.
Star Grenade (Moderate),You gain a +1 item bonus to attack rolls. The bomb deals 2d8 fire damage and 2 splash damage.
Star Grenade (Greater),You gain a +2 item bonus to attack rolls. The bomb deals 3d8 fire damage and 3 splash damage.
Star Grenade (Major),You gain a +3 item bonus to attack rolls. The bomb deals 4d8 fire damage and 4 splash damage.
Corpse Compass,"This bone  compass , made of the bones of sapient creatures that died violent deaths, is eerily effective when it comes to locating corpses. If you …"
Corpsecaller Round,"This bullet is crafted entirely from obsidian and engraved with hair-thin runes. When an activated  corpsecaller round  hits a target, the struck …"
Skull Bomb,"This device is a human-sized skull crafted entirely from metal plating and clockwork gears, which slots easily into a human  skeleton  in the spot …"
Effervescent Decoction,This bubbly potion is purportedly made from winds gathered from the Mana Wastes and distilled into a liquor.   For 1 hour after you imbibe the …
Mutagenic Renovator,"This sludgy concoction is said to be derived from liquefied mutant scales. For 1 hour after you imbibe the potion, your skin warps and mutates to …"
Mana-Rattler Liniment,"According to reports, as well as Emelett's own marketing pitches, this lotion is derived from rare mana rattlesnakes whose oils ward against poison …"
Baleblood Draft,"This vial of murky, acrid-smelling liquid is derived from a blend of strange blood, typically coming from aberrations and cryptids. It has no special …"
Chaos Collar,This unobtrusive collar is made to hide beneath an animal's fur or blend in against scaled skin. It's most often used by unscrupulous trophy hunters …
Chimera Thread,This multicolored skein is twisted together from strands of many different materials. When used to stitch together pieces from the carcasses of two …
Cloak of the False Foe,"Images of strange animals and distorted figures are woven into this coarse, fur-lined cloak. "
Hoax-Hunter's Kit,"This wooden box unfolds into a stack of hinged trays holding calipers, magnifying lenses, acids and reagents, comparison sketches of species commonly …"
Old Tillimaquin,This beloved tavern mascot is a shabby old stuffed beast mounted on an immense slab of ironwood. The beast is roughly the size and shape of a …
Sampling Ammunition,"The head of this arrow or bolt is a pointed glass cylinder with a hollow core. Upon hitting a corporeal creature,  sampling ammunition  captures a …"
Swirling Sand, Swirling sand  carries a faint trace of strange compulsions from the helical sand spire near Beachcomber. Adding this catalyst to a   suggestion   …
False-Bottomed Mug,"This mug looks like any other; however, the bottom part unscrews to reveal a velvet-lined chamber. These are primarily used by members of the …"
Forgetful Drops,"These innocuous, colorless drops can be poured directly into a victim's mouth, or slipped into their food or drink. They initially haze a victim's …"
Glittering Scarab,"This pin is a valuable copy of a popular pin sold in markets throughout Osirion. The original pin is a solid piece, often purchased by tourists. The …"
Membership Cords,"These braided wool cords are threaded with reflective metal threads in patterns specified by the purchaser. No two society's patterns are the same, …"
Moonlit Ink,"This alchemical ink is applied to a stamping device, typically a wooden seal or chop commissioned by the secret society and costing 1 sp. When the …"
Parchment of Secrets,"This parchment is crafted with illusion magic, allowing for the transfer of secret messages. You can fill the parchment with the usual amount of …"
Self-Immolating Note,"This paper is crafted with an unusual formula, causing it to catch fire and self-immolate 5 minutes after being exposed to the air. The item …"
Sibling's Coin,"Contrary to widespread belief, secret handshakes are not the preferred method of confirmation between secret society members, mostly because this …"
Silent Bell,"This large handbell is made from cast bronze and has a wooden handle. The outside of the bell is covered in fine etchings, showing a group of varied …"
Society Portrait,"These large portraits are commonly commissioned by secret societies to display their current member ranks, and to protect against members who would …"
Traitor's Ring,This ring has a thick band supporting a square-cut gem that can be customized to the buyer's preference. The thickness of the band allows it to be …
Coded Signal (Temporary),Temporary signal examples include newspaper advertisements or temporary illusions.
Coded Signal (Permanent),Permanent signal examples include graffiti on a wall or small carvings in building stones.
Coded Signal (Monument),Monument signal examples include occult symbolism on a civic landmark or in a seal of an organization.
Counterfeit Item (Low-Grade),"Many secret societies dabble in ancient lore and rare antiquities. If one were to ask what their greatest challenge is, instead of evading police …"
Counterfeit Item (Medium-Grade),"Many secret societies dabble in ancient lore and rare antiquities. If one were to ask what their greatest challenge is, instead of evading police …"
Counterfeit Item (High-Grade),"Many secret societies dabble in ancient lore and rare antiquities. If one were to ask what their greatest challenge is, instead of evading police …"
False Witness (Disreputable),"Disreputable (DC 16) false witnesses fall into two main types: people considered unreliable to a typical investigator—barflies, beggars, petty …"
False Witness (Ordinary),Ordinary (DC 22) false witnesses are usually on the edges of the criminal community but can at least pass themselves off as respectable: retired …
False Witness (Respectable),"Reputable (DC 28) false witnesses are upstanding members of the community, though typically ones with secrets: a merchant who acts as a fence on the …"
False Witness (Honorable),Honorable (DC 33) false witnesses are pillars of society and likely have no illicit connections save for their contact with the society or …
False Witness (Unimpeachable),"Unimpeachable (DC 38) false witnesses provide signed affidavits from impeccable sources like the High Priest of  Pharasma , the Chief Magistrate of …"
Political Favor (Minor),"Minor favors involve little risk and can be done in a matter of minutes, or at most, a few hours. Examples include signing a search warrant against a …"
Political Favor (Moderate),"Moderate favors require work from the politician and the expenditure of at least some political capital, such as having the government purchase a …"
Political Favor (Major),"Major favors are serious, politically fraught, or otherwise controversial: pardoning a notorious criminal or granting a royal trade monopoly. …"
Wine of the Blood,"This wine, prepared using the blood of a creature with overwhelming vitality, soothes the body, mind, and spirit with a temporary sense of euphoria …"
Horn of the Aoyin,"This musical instrument is crafted from the horn of an aoyin—a large, cannibalistic beast whose form resembles an ox with a white body, four horns, …"
Dog-Bone Knife,The blade of this  +1  striking   dagger   is made from the thigh bone of a canine that died in the act of protecting its master. A  werecreature  or …
Compass of Transpositional Awareness,"The silver face of this glass-encased compass is etched with dozens of esoteric symbols, obscure icons, and inscrutable abbreviations.  "
Conrasu Coin (Arbiter),"Trigger  You attempt a  Diplomacy  check to  Make an Impression .  This coin has small wings like an  arbiter , the messenger and diplomat aeon. …"
Conrasu Coin (Bythos),Trigger  You're targeted with an attack but the opponent hasn't rolled yet.  This cog-like coin bears an hourglass on one side and the four-armed …
Book of Lost Days,"This massive tome's yellowed pages curl at the edges, and the letters on its face and spine are too worn to be read. When you open the book, it …"
Calamity Glass,"This mirror appears to give warnings about the future, but subtle and malevolent hands designed the silver-framed glass to lure heroes into bringing …"
Gift of the Poisoned Heart,"Those who fail to see the curse view this object as a priceless gift, capable of restoring life to the deceased, but deep in the heart of this …"
Golden Goose,"This life-sized, hollow, golden goose statuette has an open, fanged mouth and an unsettling aura of hunger.  Fiends  sometimes present it as a gift …"
Mistranslator's Draft,"A pickled lizard's tongue, tied into a knot, floats in this oily potion. When you drink it, you can speak and understand all spoken (but not written) …"
Ring of Sneering Charity,"This gold ring seems to offer good fortune to the wearer when they are charitable to those in need, but its curse was created to tear societies apart …"
Rose of Loves Lost,"No thorns are visible on this ruby-red crystal rose, which seems to grant a boon to a loved one, but it draws three beads of blood when first …"
Tablet of Chained Souls,"Half-formed, unreadable runes drift across this weathered stone tablet, which resembles a tombstone too eroded to be legible. Created by a long-dead …"
Taleteller's Ring,"Smiling faces are inscribed about this silver band. You become a fluent weaver of fictions, gaining a +2 item bonus to  Deception  checks to  Lie , …"
Bottomless Purse,"With a handshake, you traded future wealth for a bottomless purse of gems and other valuables. Using the purse, you can always sell items for their …"
Cryolite Eye,"You tore your eye from the socket and offered it to whatever spirit would take it. In return, you received a glass eye in its place. This eye allows …"
Hand-Hewed Face,"At the crossroads under a new moon, you traded your face for one that you can mold as though it were clay, sealed with a ribbon worn around your neck …"
Key to the Stomach,"Whether due to the inconvenience of having a physical body or the desperation of impending starvation, you were drawn to a person offering relief …"
Lost Ember,"Sealed with a vial containing the ashes from your childhood home, you traded the memories of your early life to stay focused on the present, allowing …"
Stone of Unrivaled Skill,You traded your senses to a  hag  for unrivaled expertise stolen from various souls who were once the greatest in their field. Your  bargained …
Vial of the Immortal Wellspring,"At a wellspring, you gave your blood to a force of nature and received a vial from the wellspring's heart in return. Once per 10 minutes, when your  …"
Self-Emptying Pocket,"You never perform to an empty crowd after promising any profits to a phantom in a playhouse, sealed by holes that appear in your pockets. By meeting …"
Sack of Rotten Fruit,"Each of these unassuming sacks contains enough rotting fruit to provide a  fungus   leshy  with 1 week's worth of rations, along with clusters of …"
Artevil Suspension,"This dried herb is known for its ability to draw toxins from the body, albeit violently. You can administer the suspension orally, Activating the …"
Curled Cure Gel,Curled cure secretes a gel that gently warms the skin and stimulates healing. You can Activate the item as part of the same activity you use to Treat …
Drowsy Sun Eye Drops,"These drops are made from luminescent mushrooms and refined into eye drops, which simulates a creature's natural night vision. When you attempt a …"
Lady's Blessing Oil,Lady's blessing oil is favored by  Pharasmin  healers who ease the transitions of life. You can Activate the item as part of the same activity you …
Toothwort Extract,"Originally used in dental procedures, toothwort numbs the gums by deadening nerves. When the oils are extracted and distilled, toothwort has a …"
Yarrow-Root Bandage,This root is often infused into bandages for life-threatening bleeding. Activating the item is part of the same activity you use to Administer First …
Alpaca,
Axolotl,
Badger,
Bat,
Beehive,
Bird,
Bird (House Eagle),These smaller falcons feature the brown-and-white markings of eagles and are popular among Eagle Knights. They serve both as a symbol of national …
Butterfly or Moth,
Cat,
Cat (Galtan Orange),The Galtan orange cat was bred to have short legs and a thick orange coat so it could easily hunt vermin in tight spaces. They were often kept as …
Cow,
Cradle Minder,"Sought after in Cheliax, the cradle minder resembles an  imp . Despite rumors they were given as part of household pacts with  devils , these …"
Dinosaur,
Dog,
Duck,
Ferret,
Fox,
Frog,
Gerbil or Hamster,
Horse,
Kayalini,"Originally brought to Absalom by  kayals  fleeing the  Shadow Plane , kayalinis are shy creatures made from shadow. They resemble small  monkeys  …"
Lizard,
Lizard (X's),"Named after the  druid  that popularized them, these black-and-white lizards have substantial stomachs and a rather slow digestive system. X trained …"
Monkey,
Mouse,
"Opossum, domestic","This tamed version of the wild Arcadian opossum is favored by those who like to match outfits with their pets, as the domestic opossum tolerates …"
Pig,
Praying Mantis,
Rabbit,
Raccoon,
Rat,
Snake,
Spider,
Squirrel,
Turtle,
Animal Bed,
Cage,
Collar,
Feed (Standard),
Feed (Unique),
Handling Gloves,
Harness,
Leash,
Tank (Stationary),
Tank (Traveling),
Treats (Standard),
Treats (Unique),
Extraction Cauldron,"This large magical stew pot can boil objects down to their valuable components, greatly assisting anyone who wants to harvest raw materials without …"
Ghastly Cauldron,This black cooking pot can produce a feast fit for  undead . 
Gingerbread House,"A gingerbread house is made of magical gingerbread sweetened with honey and spices, and further decorated with candies and icing. Its roof tiles are …"
Hunter's Hagbook,"This magical book has its official title,  The Grimoire of Lady Jayne Cutter , written on an inside page in illuminated letters. Among occultists and …"
Lucky Kitchen Witch,"This small doll in the shape of a witch is made from sticks and clad in a simple dress, bonnet, and wooden shoes. It sits astride a miniature straw …"
Potion of Annulment (Lesser),The counteract modifier is +17.
Potion of Annulment (Moderate),The counteract modifier is +24.
Potion of Annulment (Greater),The counteract modifier is +30.
False Flayleaf,"This poisonous plant is nearly identical in appearance to flayleaf. Unlike its  namesake , it has a smooth leaf and pale white veins. Adventurous …"
Ebon Marionette,This puppet is carved out of ebony wood and affixed to violet strings for easy manipulation. 
Gloaming Arc,"This black  +2  striking   scimitar   reflects light only along its edge, like a thin crescent moon. It grants a +1 item bonus to  Stealth  while …"
Shadow Manse,This miniature dollhouse is made of dark wood with steep eaves and wide windows. Close inspection through the open windows reveals the inside to be …
Skeletal Claw,This  +1  striking   tekko-kagi   resembles a clawed skeletal hand that fits over your own. Embedded in the back of the bony hand is an onyx gemstone …
Umbral Wings,"This hooded cloak is soft and surprisingly durable. Its cloth is a purple so deep as to be almost black, woven with dark blue and purple shapes …"
Sisterstone Chunk,"Sisterstone is a term used for two closely related ores infused by the spiritual runoff in the Field of Maidens, dusk sisterstone and scarlet …"
